route_id,trip_id,service_id,direction_id,trip_headsign
GREEN,GREEN-WK-0-24-08.50-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-25-08.58-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-26-09.05-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-27-09.12-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-28-09.19-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-29-09.27-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-30-09.34-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-31-09.41-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-32-09.48-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-33-09.56-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-34-10.03-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-35-10.10-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-36-10.17-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-37-10.25-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-38-10.32-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-39-10.39-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-40-10.46-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-41-10.54-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-42-11.01-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-43-11.08-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-44-11.15-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-45-11.23-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-46-11.30-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-47-11.37-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-48-11.44-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-49-11.52-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-50-11.59-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-51-12.06-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-52-12.13-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-53-12.21-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-54-12.28-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-55-12.35-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-56-12.42-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-57-12.50-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-58-12.57-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-59-13.04-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-60-13.11-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-61-13.19-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-62-13.26-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-63-13.33-MGB_G,WK,0,PRG_G
